Date,ADM,BF-B,CAG,CL,CLX,COST,CPB,EL,GIS,HRL,HSY,K,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,SJM,STZ,SYY,TAP,TSN,WBA,WMT
2008-09-18,14.687437057495117,12.065492630004883,9.42491626739502,26.735979080200195,40.6523551940918,49.21311950683594,24.149568557739258,21.406946182250977,21.241008758544922,6.645456314086914,29.785247802734375,31.50641632080078,36.34727478027344,16.59027671813965,10.150002479553223,15.34553337097168,14.531376838684082,2.261667013168335,8.19369125366211,46.81508255004883,45.41498565673828,30.800140380859375,19.6145076751709,21.64620590209961,33.989742279052734,10.064048767089844,21.177576065063477,43.88652420043945
2008-09-19,16.146631240844727,11.982552528381348,9.444060325622559,26.329103469848633,40.147483825683594,47.6695556640625,24.224878311157227,21.1373348236084,21.362974166870117,6.682281970977783,28.370206832885742,31.362545013427734,37.09409713745117,16.38208770751953,10.233263969421387,15.904963493347168,14.696795463562012,2.5325000286102295,8.323366165161133,46.78950500488281,44.80994415283203,32.54252624511719,19.810745239257812,21.202247619628906,33.354225158691406,10.180352210998535,21.254962921142578,42.61592102050781
2008-09-22,15.880707740783691,11.66054630279541,9.405769348144531,25.560537338256836,38.984336853027344,46.392906188964844,23.509437561035156,20.714258193969727,20.786670684814453,6.5386528968811035,29.62490463256836,30.632158279418945,35.93735885620117,15.965703010559082,10.112157821655273,15.17575454711914,14.36962604522705,2.4674999713897705,8.120749473571777,45.44060134887695,43.33241653442383,32.832916259765625,18.865251541137695,20.352378845214844,32.795528411865234,10.064048767089844,20.481117248535156,42.03769302368164
2008-09-23,16.296646118164062,11.455633163452148,9.367475509643555,25.612703323364258,39.20802688598633,46.277488708496094,23.760465621948242,20.623001098632812,20.750080108642578,6.52392578125,29.032407760620117,30.693035125732422,35.65098571777344,15.748186111450195,10.07431697845459,14.946447372436523,14.248313903808594,2.625,8.015395164489746,45.22965621948242,42.84839630126953,32.66956329345703,18.722530364990234,20.618764877319336,32.71173095703125,9.939993858337402,20.21672248840332,41.687923431396484
2008-09-24,16.13299560546875,11.57435131072998,9.396193504333496,26.01611328125,39.47004699707031,46.73188781738281,23.616117477416992,20.921646118164062,20.8354549407959,6.4557929039001465,28.23080062866211,30.836896896362305,35.853126525878906,15.59592056274414,9.972132682800293,14.951029777526855,14.152742385864258,2.5883328914642334,8.055915832519531,44.81411361694336,43.77823257446289,32.699806213378906,19.17743682861328,20.59339141845703,32.42538833618164,9.412751197814941,20.390832901000977,42.059112548828125
2008-09-25,16.098905563354492,11.881722450256348,9.405769348144531,26.429935455322266,39.34862518310547,47.5902099609375,23.79184913635254,21.021198272705078,20.994016647338867,6.511035442352295,28.683889389038086,31.257431030273438,36.19565963745117,15.990564346313477,10.172712326049805,15.139060974121094,14.226262092590332,2.7274999618530273,8.299049377441406,45.58125686645508,43.63174819946289,33.75249099731445,19.596670150756836,21.0373477935791,32.31365966796875,10.157089233398438,20.7197208404541,42.915706634521484
2008-09-26,15.601140022277832,11.780893325805664,9.444060325622559,26.798572540283203,39.48283386230469,47.81381607055664,23.616117477416992,21.104148864746094,21.22575569152832,6.698853015899658,28.621158599853516,31.755420684814453,37.099708557128906,16.30751609802246,10.539810180664062,15.102375030517578,14.288753509521484,2.619999885559082,8.465191841125488,45.84335708618164,43.84191131591797,34.31071853637695,19.72154426574707,21.119800567626953,32.41142272949219,9.839195251464844,21.106643676757812,43.33687210083008
2008-09-29,13.971477508544922,11.369439125061035,9.281314849853516,25.96742820739746,38.95876693725586,45.58506393432617,23.69142723083496,20.21236228942871,20.76837158203125,6.6749138832092285,27.19217872619629,30.554697036743164,35.707122802734375,15.856940269470215,10.153789520263672,14.611650466918945,13.895415306091309,2.3399999141693115,7.841145038604736,44.53281784057617,42.510868072509766,33.506614685058594,18.63333511352539,19.781578063964844,31.28006362915039,8.714938163757324,19.99101448059082,41.723602294921875
2008-09-30,14.939728736877441,11.67842960357666,9.314823150634766,26.203908920288086,40.06440734863281,46.832881927490234,24.22488784790039,20.701805114746094,20.954383850097656,6.680440902709961,27.56161880493164,31.041627883911133,36.409034729003906,16.431808471679688,10.399779319763184,15.019824981689453,14.134358406066895,2.5208330154418945,8.039709091186523,45.56207275390625,44.38325500488281,33.68605041503906,19.141754150390625,19.553247451782227,32.64887237548828,9.257680892944336,19.965227127075195,42.75153732299805
2008-10-01,14.598794937133789,11.717462539672852,9.525431632995605,26.541234970092773,39.8215446472168,46.659767150878906,25.19763946533203,20.900903701782227,21.393470764160156,6.818541526794434,27.88227081298828,31.279563903808594,36.616790771484375,16.829551696777344,10.43005657196045,15.340859413146973,14.422738075256348,2.600832939147949,8.327418327331543,45.79859924316406,45.389495849609375,34.19111251831055,19.293397903442383,19.90459442138672,33.34025192260742,9.978759765625,19.178478240966797,42.58734893798828
