Date,Adj Close
2008-02-07,1.980531930923462
2008-02-08,1.978481411933899
2008-02-11,1.9887324571609497
2008-02-12,2.0100557804107666
2008-02-13,2.023996353149414
2008-02-14,1.9985737800598145
2008-02-15,2.0178463459014893
2008-02-19,2.018256425857544
2008-02-20,2.01210618019104
2008-02-21,2.0039045810699463
2008-02-22,2.0059549808502197
2008-02-25,2.033018112182617
2008-02-26,2.0424487590789795
2008-02-27,2.0465497970581055
2008-02-28,2.028507947921753
2008-02-29,1.9883235692977905
2008-03-03,1.98545241355896
2008-03-04,1.99734365940094
2008-03-05,2.002674102783203
2008-03-06,1.9895535707473755
2008-03-07,1.9702810049057007
2008-03-10,1.9731512069702148
2008-03-11,1.9756110906600952
2008-03-12,2.007185220718384
2008-03-13,1.9965239763259888
2008-03-14,1.9711006879806519
2008-03-17,1.9571584463119507
2008-03-18,2.0034947395324707
2008-03-19,2.000624179840088
2008-03-20,2.0330867767333984
2008-03-24,2.0626351833343506
2008-03-25,2.0618040561676025
2008-03-26,2.0618040561676025
2008-03-27,2.0751230716705322
2008-03-28,2.055145502090454
2008-03-31,2.055145502090454
2008-04-01,2.055145502090454
2008-04-02,2.0975966453552246
2008-04-03,2.0901060104370117
2008-04-04,2.093850612640381
2008-04-07,2.0926015377044678
2008-04-08,2.0926015377044678
2008-04-09,2.0672154426574707
2008-04-10,2.0742900371551514
2008-04-11,2.0742900371551514
2008-04-14,2.0742900371551514
2008-04-15,2.0742900371551514
2008-04-16,2.0742900371551514
2008-04-17,2.0742900371551514
2008-04-18,2.088024139404297
2008-04-21,2.0946831703186035
2008-04-22,2.0651328563690186
2008-04-23,2.0651328563690186
2008-04-24,2.0688791275024414
2008-04-25,2.0688791275024414
2008-04-28,2.0946831703186035
2008-04-29,2.0950987339019775
2008-04-30,2.0950987339019775
2008-05-01,2.0950987339019775
2008-05-02,2.1167404651641846
2008-05-05,2.1104981899261475
2008-05-06,2.113827705383301
2008-05-07,2.101341724395752
2008-05-08,2.101341724395752
2008-05-09,2.101341724395752
2008-05-12,2.108417510986328
2008-05-13,2.108417510986328
2008-05-14,2.108417510986328
2008-05-15,2.108417510986328
2008-05-16,2.134221076965332
2008-05-19,2.1333887577056885
2008-05-20,2.1196553707122803
2008-05-21,2.1242332458496094
2008-05-22,2.1146600246429443
2008-05-23,2.100093364715576
2008-05-27,2.100093364715576
2008-05-28,2.1100823879241943
2008-05-29,2.1338040828704834
2008-05-30,2.132972478866577
2008-06-02,2.1134119033813477
2008-06-03,2.093850612640381
2008-06-04,2.111330032348633
2008-06-05,2.134221076965332
2008-06-06,2.08927321434021
2008-06-09,2.08927321434021
2008-06-10,2.08927321434021
2008-06-11,2.0688791275024414
2008-06-12,2.0688791275024414
2008-06-13,2.0688791275024414
2008-06-16,2.0651328563690186
2008-06-17,2.0651328563690186
2008-06-18,2.0651328563690186
2008-06-19,2.0343356132507324
2008-06-20,2.0552332401275635
2008-06-23,2.0424392223358154
2008-06-24,2.0582194328308105
2008-06-25,2.0735723972320557
2008-06-26,2.0735723972320557
2008-06-27,2.008746385574341
2008-06-30,2.016850233078003
2008-07-01,2.0155696868896484
2008-07-02,2.0155696868896484
2008-07-03,2.0117321014404297
2008-07-07,2.018982410430908
2008-07-08,2.0194084644317627
2008-07-09,2.047130584716797
2008-07-10,2.047130584716797
2008-07-11,2.0134379863739014
2008-07-14,2.0317771434783936
2008-07-15,2.0219674110412598
2008-07-16,2.0219674110412598
2008-07-17,2.050116539001465
2008-07-18,2.04158616065979
2008-07-21,2.0262324810028076
2008-07-22,2.0411601066589355
2008-07-23,2.0791165828704834
2008-07-24,2.049262762069702
2008-07-25,2.045424699783325
2008-07-28,2.045424699783325
2008-07-29,2.0641891956329346
2008-07-30,2.083807945251465
2008-07-31,2.0646162033081055
2008-08-01,2.0646162033081055
2008-08-04,2.0594990253448486
2008-08-05,2.1068379878997803
2008-08-06,2.124751091003418
2008-08-07,2.10811710357666
2008-08-08,2.145648241043091
2008-08-11,2.1592960357666016
2008-08-12,2.152045965194702
2008-08-13,2.1528990268707275
2008-08-14,2.1682517528533936
2008-08-15,2.1831793785095215
2008-08-18,2.1528990268707275
2008-08-19,2.1358392238616943
2008-08-20,2.129868984222412
2008-08-21,2.1200592517852783
2008-08-22,2.1315746307373047
2008-08-25,2.107264757156372
2008-08-26,2.107264757156372
2008-08-27,2.107264757156372
2008-08-28,2.114514112472534
2008-08-29,2.1017203330993652
2008-09-02,2.1238980293273926
2008-09-03,2.120912790298462
2008-09-04,2.0880725383758545
2008-09-05,2.103425979614258
2008-09-08,2.150765895843506
2008-09-09,2.171236753463745
2008-09-10,2.1447947025299072
2008-09-11,2.165266752243042
2008-09-12,2.1682517528533936
2008-09-15,2.171236753463745
2008-09-16,2.1324281692504883
2008-09-17,2.079543352127075
2008-09-18,2.114088535308838
2008-09-19,2.1631722450256348
2008-09-22,2.1211001873016357
2008-09-23,2.1311798095703125
2008-09-24,2.1184709072113037
2008-09-25,2.1601040363311768
2008-09-26,2.157036066055298
2008-09-29,2.0895469188690186
2008-09-30,2.1145262718200684
2008-10-01,2.1364383697509766
2008-10-02,2.1061997413635254
2008-10-03,2.0785915851593018
2008-10-06,1.9979537725448608
2008-10-07,1.9747272729873657
2008-10-08,1.9164408445358276
2008-10-09,1.8388715982437134
2008-10-10,1.781023621559143
2008-10-13,1.8726153373718262
2008-10-14,1.8528943061828613
2008-10-15,1.7696287631988525
2008-10-16,1.7832145690917969
2008-10-17,1.8068796396255493
2008-10-20,1.8480744361877441
2008-10-21,1.832297444343567
2008-10-22,1.7310631275177002
2008-10-23,1.7547284364700317
2008-10-24,1.6986331939697266
2008-10-27,1.6986331939697266
2008-10-28,1.7617402076721191
2008-10-29,1.813891053199768
2008-10-30,1.7726963758468628
2008-10-31,1.8327360153198242
2008-11-03,1.8112620115280151
2008-11-04,1.8436920642852783
2008-11-05,1.8436920642852783
2008-11-06,1.748154640197754
2008-11-07,1.7661226987838745
2008-11-10,1.7661226987838745
2008-11-11,1.7231746912002563
2008-11-12,1.6767210960388184
2008-11-13,1.7271188497543335
2008-11-14,1.7078361511230469
2008-11-17,1.6995093822479248
2008-11-18,1.6995093822479248
2008-11-19,1.6631360054016113
2008-11-20,1.5995901823043823
2008-11-21,1.6320202350616455
2008-11-24,1.6762828826904297
2008-11-25,1.6513028144836426
2008-11-26,1.674091100692749
2008-11-28,1.674091100692749
2008-12-01,1.6403467655181885
2008-12-02,1.6171191930770874
2008-12-03,1.6491115093231201
2008-12-04,1.664888858795166
2008-12-05,1.6846094131469727
2008-12-08,1.7091506719589233
2008-12-09,1.6859242916107178
2008-12-10,1.6824179887771606
2008-12-11,1.6968804597854614
2008-12-12,1.686362385749817
2008-12-15,1.6771594285964966
2008-12-16,1.7271188497543335
2008-12-17,1.7222981452941895
2008-12-18,1.725804090499878
2008-12-19,1.780595302581787
2008-12-22,1.7574061155319214
2008-12-23,1.7574061155319214
2008-12-24,1.7664998769760132
2008-12-26,1.7664998769760132
2008-12-29,1.7664998769760132
2008-12-30,1.7937811613082886
2008-12-31,1.8219736814498901
2009-01-02,1.8424345254898071
2009-01-05,1.8506190776824951
2009-01-06,1.8506190776824951
2009-01-07,1.8506190776824951
2009-01-08,1.8046947717666626
2009-01-09,1.8151525259017944
2009-01-12,1.8151525259017944
2009-01-13,1.8046947717666626
2009-01-14,1.7542225122451782
2009-01-15,1.7442195415496826
2009-01-16,1.7919626235961914
2009-01-20,1.7674087285995483
2009-01-21,1.7696821689605713
2009-01-22,1.7569513320922852
2009-01-23,1.7669543027877808
2009-01-26,1.7965092658996582
2009-01-27,1.8124243021011353
2009-01-28,1.8274286985397339
2009-01-29,1.8124243021011353
2009-01-30,1.8124243021011353
2009-02-02,1.8124243021011353
2009-02-03,1.7965092658996582
2009-02-04,1.7660448551177979
2009-02-05,1.7787768840789795
2009-02-06,1.8142430782318115
2009-02-09,1.7937811613082886
2009-02-10,1.7292147874832153
2009-02-11,1.7564966678619385
2009-02-12,1.7551318407058716
2009-02-13,1.7637712955474854
2009-02-17,1.7637712955474854
2009-02-18,1.6955668926239014
2009-02-19,1.726032018661499
2009-02-20,1.726032018661499
2009-02-23,1.6519160270690918
2009-02-24,1.6864725351333618
2009-02-25,1.6823804378509521
2009-02-26,1.6391849517822266
2009-02-27,1.6391849517822266
2009-03-02,1.5900764465332031
2009-03-03,1.5714343786239624
2009-03-04,1.5809829235076904
2009-03-05,1.5286928415298462
2009-03-06,1.5523372888565063
2009-03-09,1.5377869606018066
2009-03-10,1.5664334297180176
2009-03-11,1.5677968263626099
2009-03-12,1.6214516162872314
2009-03-13,1.6473689079284668
2009-03-16,1.6796528100967407
2009-03-17,1.6796528100967407
2009-03-18,1.6882920265197754
2009-03-19,1.6655570268630981
2009-03-20,1.707102656364441
2009-03-23,1.7575172185897827
2009-03-24,1.7668540477752686
2009-03-25,1.780856966972351
2009-03-26,1.793927788734436
2009-03-27,1.793927788734436
2009-03-30,1.7183055877685547
2009-03-31,1.7486478090286255
2009-04-01,1.7626526355743408
2009-04-02,1.82100248336792
2009-04-03,1.8097991943359375
2009-04-06,1.8004639148712158
2009-04-07,1.7761900424957275
2009-04-08,1.7948613166809082
2009-04-09,1.81119966506958
2009-04-13,1.81119966506958
2009-04-14,1.7901932001113892
2009-04-15,1.7901932001113892
2009-04-16,1.8121333122253418
2009-04-17,1.8504115343093872
2009-04-20,1.8504115343093872
2009-04-21,1.8504115343093872
2009-04-22,1.8504115343093872
2009-04-23,1.8219362497329712
2009-04-24,1.8354737758636475
2009-04-27,1.829405426979065
2009-04-28,1.837341070175171
2009-04-29,1.837341070175171
2009-04-30,1.8779526948928833
2009-05-01,1.8802869319915771
2009-05-04,1.9279009103775024
2009-05-05,1.9190311431884766
2009-05-06,1.9194984436035156
2009-05-07,1.925100326538086
2009-05-08,1.9349027872085571
2009-05-11,1.9316349029541016
2009-05-12,1.955441951751709
2009-05-13,1.9194984436035156
2009-05-14,1.9311680793762207
2009-05-15,1.9180976152420044
2009-05-18,1.9180976152420044
2009-05-19,1.959644079208374
2009-05-20,1.9498404264450073
2009-05-21,1.9302352666854858
2009-05-22,1.9535752534866333
2009-05-26,1.9736474752426147
2009-05-27,1.9610439538955688
2009-05-28,1.9493732452392578
2009-05-29,1.9493732452392578
2009-06-01,2.009124517440796
2009-06-02,2.039933204650879
2009-06-03,2.014258861541748
2009-06-04,2.023594856262207
2009-06-05,2.007258415222168
2009-06-08,2.00679087638855
2009-06-09,2.00679087638855
2009-06-10,2.0273306369781494
2009-06-11,2.0156595706939697
2009-06-12,2.0002551078796387
2009-06-15,1.97224760055542
2009-06-16,1.9535752534866333
2009-06-17,1.9535752534866333
2009-06-18,1.9960545301437378
2009-06-19,2.0362884998321533
2009-06-22,2.026170253753662
2009-06-23,2.0102686882019043
2009-06-24,2.0141232013702393
2009-06-25,2.0309882164001465
2009-06-26,2.0285792350769043
2009-06-29,2.048816442489624
2009-06-30,2.0382161140441895
2009-07-01,2.080137014389038
2009-07-02,2.0382161140441895
2009-07-06,2.059898614883423
2009-07-07,2.054116725921631
2009-07-08,2.03147029876709
2009-07-09,2.030025005340576
2009-07-10,2.030025005340576
2009-07-13,2.030025005340576
2009-07-14,2.04978084564209
2009-07-15,2.1008565425872803
2009-07-16,2.1032655239105225
2009-07-17,2.1071202754974365
2009-07-20,2.0979652404785156
2009-07-21,2.1037471294403076
2009-07-22,2.1278395652770996
2009-07-23,2.1427764892578125
2009-07-24,2.1427764892578125
2009-07-27,2.1553049087524414
2009-07-28,2.1702423095703125
2009-07-29,2.1702423095703125
2009-07-30,2.1986711025238037
2009-07-31,2.1808438301086426
2009-08-03,2.176506280899048
2009-08-04,2.189516544342041
2009-08-05,2.1813249588012695
2009-08-06,2.1678338050842285
2009-08-07,2.1818063259124756
2009-08-10,2.1779510974884033
2009-08-11,2.1808438301086426
2009-08-12,2.1904799938201904
2009-08-13,2.1808438301086426
2009-08-14,2.175541639328003
2009-08-17,2.153377056121826
2009-08-18,2.1610875129699707
2009-08-19,2.1736152172088623
2009-08-20,2.185661792755127
2009-08-21,2.2189090251922607
2009-08-24,2.2208361625671387
2009-08-25,2.2314364910125732
2009-08-26,2.2367379665374756
2009-08-27,2.2367379665374756
2009-08-28,2.222764253616333
2009-08-31,2.2164993286132812
2009-09-01,2.1967437267303467
2009-09-02,2.195298194885254
2009-09-03,2.197707414627075
2009-09-04,2.2184267044067383
2009-09-08,2.2521564960479736
2009-09-09,2.255046844482422
2009-09-10,2.262274980545044
2009-09-11,2.273357629776001
2009-09-14,2.273357629776001
2009-09-15,2.2637202739715576
2009-09-16,2.2743213176727295
2009-09-17,2.2670929431915283
2009-09-18,2.3317677974700928
2009-09-21,2.335237979888916
2009-09-22,2.3436625003814697
2009-09-23,2.3585309982299805
2009-09-24,2.32730770111084
2009-09-25,2.328299045562744
2009-09-28,2.3471314907073975
2009-09-29,2.351097822189331
2009-09-30,2.345149278640747
2009-10-01,2.328299045562744
2009-10-02,2.3258211612701416
2009-10-05,2.3258211612701416
2009-10-06,2.3258211612701416
2009-10-07,2.370425224304199
2009-10-08,2.3937177658081055
2009-10-09,2.3937177658081055
2009-10-12,2.418001890182495
2009-10-13,2.418001890182495
2009-10-14,2.407097816467285
2009-10-15,2.439807891845703
2009-10-16,2.4546756744384766
2009-10-19,2.468552827835083
2009-10-20,2.4626054763793945
2009-10-21,2.4799506664276123
2009-10-22,2.430391311645508
2009-10-23,2.430391311645508
2009-10-26,2.4105677604675293
2009-10-27,2.4105677604675293
2009-10-28,2.4006550312042236
2009-10-29,2.4308876991271973
2009-10-30,2.400160789489746
2009-11-02,2.400160789489746
2009-11-03,2.400160789489746
2009-11-04,2.419985055923462
2009-11-05,2.412055492401123
2009-11-06,2.412055492401123
2009-11-09,2.4363393783569336
2009-11-10,2.4591360092163086
2009-11-11,2.456162691116333
2009-11-12,2.453187942504883
2009-11-13,2.4556658267974854
2009-11-16,2.4556658267974854
2009-11-17,2.480943202972412
2009-11-18,2.4720211029052734
2009-11-19,2.4591360092163086
2009-11-20,2.464587450027466
2009-11-23,2.487384557723999
2009-11-24,2.4849071502685547
2009-11-25,2.481934070587158
2009-11-27,2.481934070587158
2009-11-30,2.4368338584899902
2009-12-01,2.478959083557129
2009-12-02,2.47796893119812
2009-12-03,2.478464365005493
2009-12-04,2.4754903316497803
2009-12-07,2.4754903316497803
2009-12-08,2.4452593326568604
2009-12-09,2.446746826171875
2009-12-10,2.456657886505127
2009-12-11,2.456657886505127
2009-12-14,2.476977586746216
2009-12-15,2.476977586746216
2009-12-16,2.478464365005493
2009-12-17,2.4313833713531494
2009-12-18,2.482775926589966
2009-12-21,2.529542922973633
2009-12-22,2.5362234115600586
2009-12-23,2.547529935836792
2009-12-24,2.547529935836792
2009-12-28,2.572197914123535
2009-12-29,2.572197914123535
2009-12-30,2.5655176639556885
2009-12-31,2.5655176639556885
2010-01-04,2.561920166015625
2010-01-05,2.553697109222412
2010-01-06,2.5665457248687744
2010-01-07,2.5634617805480957
2010-01-08,2.5634617805480957
2010-01-11,2.5624334812164307
2010-01-12,2.5624334812164307
2010-01-13,2.5901854038238525
2010-01-14,2.5942978858947754
2010-01-15,2.5942978858947754
2010-01-19,2.5999503135681152
2010-01-20,2.5850472450256348
2010-01-21,2.5737409591674805
2010-01-22,2.561920166015625
2010-01-25,2.5588369369506836
2010-01-26,2.5588369369506836
2010-01-27,2.5588369369506836
2010-01-28,2.5516421794891357
2010-01-29,2.5588369369506836
2010-02-01,2.5500993728637695
2010-02-02,2.5937840938568115
2010-02-03,2.575282573699951
2010-02-04,2.575282573699951
2010-02-05,2.5208065509796143
2010-02-08,2.518235683441162
2010-02-09,2.5341672897338867
2010-02-10,2.5341672897338867
2010-02-11,2.5341672897338867
2010-02-12,2.5449602603912354
2010-02-16,2.5716843605041504
2010-02-17,2.5994365215301514
2010-02-18,2.6348965167999268
2010-02-19,2.6426069736480713
2010-02-22,2.6395223140716553
2010-02-23,2.6184513568878174
2010-02-24,2.626673936843872
2010-02-25,2.6487724781036377
2010-02-26,2.6467175483703613
2010-03-01,2.6467175483703613
2010-03-02,2.6934852600097656
2010-03-03,2.6986241340637207
2010-03-04,2.6975958347320557
2010-03-05,2.719696283340454
2010-03-08,2.716097354888916
2010-03-09,2.7150697708129883
2010-03-10,2.709930181503296
2010-03-11,2.7232916355133057
2010-03-12,2.7310025691986084
2010-03-15,2.739225387573242
2010-03-16,2.7530996799468994
2010-03-17,2.7746853828430176
2010-03-18,2.7710883617401123
2010-03-19,2.789142370223999
2010-03-22,2.81478214263916
2010-03-23,2.83414363861084
2010-03-24,2.821061849594116
2010-03-25,2.805363416671753
2010-03-26,2.7948977947235107
2010-03-29,2.823678493499756
2010-03-30,2.8325741291046143
2010-03-31,2.8215858936309814
2010-04-01,2.835714101791382
2010-04-05,2.8477494716644287
2010-04-06,2.8409464359283447
2010-04-07,2.8283884525299072
2010-04-08,2.8315274715423584
2010-04-09,2.8435635566711426
2010-04-12,2.862924098968506
2010-04-13,2.853506565093994
2010-04-14,2.858738899230957
2010-04-15,2.8655407428741455
2010-04-16,2.8576924800872803
2010-04-19,2.8618783950805664
2010-04-20,2.8707752227783203
2010-04-21,2.872868537902832
2010-04-22,2.8582143783569336
2010-04-23,2.8624019622802734
2010-04-26,2.866065740585327
2010-04-27,2.8189690113067627
2010-04-28,2.8064095973968506
2010-04-29,2.848273992538452
2010-04-30,2.8555989265441895
2010-05-03,2.843040943145752
2010-05-04,2.8058865070343018
2010-05-05,2.8142595291137695
2010-05-06,2.713264226913452
2010-05-07,2.7075083255767822
2010-05-10,2.7661168575286865
2010-05-11,2.7786753177642822
2010-05-12,2.8027467727661133
2010-05-13,2.8011767864227295
2010-05-14,2.750417947769165
2010-05-17,2.7828614711761475
2010-05-18,2.7744884490966797
2010-05-19,2.7755355834960938
2010-05-20,2.7012293338775635
2010-05-21,2.665645122528076
2010-05-24,2.679250955581665
2010-05-25,2.621164560317993
